"client_id,Age,gender,country,region,client_type,acquisition_purpose,loan_applied,referral_channel,properties_owned,total_investment,avg_floor_area,avg_satisfaction,Cluster,Buyer_Segment,Recommendation,Investment_Risk"
"C1214,26,F,USA,Florida,Individual,Home,No,Agency,4,1725018.4100000001,1446.1125,1.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C1215,32,M,USA,California,Individual,Home,No,Website,3,1140423.3800000001,1104.51,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1216,29,F,France,Normandy,Individual,Home,No,Website,3,1191384.37,1464.8466666666666,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1217,29,M,USA,California,Individual,Investment,Yes,Website,3,1007204.78,1186.4366666666667,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1218,85,F,USA,California,Individual,Home,Yes,Website,4,1308613.5699999998,1121.525,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1219,43,F,USA,Arizona,Individual,Home,Yes,Website,3,867409.27,1074.6233333333332,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1220,59,F,USA,Colorado,Individual,Investment,Yes,Website,4,1471199.75,1254.045,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1221,42,F,USA,Nevada,Individual,Investment,No,Agency,3,1354868.93,1565.3233333333335,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1222,57,M,USA,Utah,Individual,Home,No,Website,3,1319349.8599999999,1362.3833333333334,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1223,74,F,USA,Washington,Individual,Home,No,Website,3,1072582.78,1369.7300000000002,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1224,84,M,USA,New York,Individual,Investment,Yes,Client,3,827238.27,964.2666666666665,5.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Low Investment"
"C1225,36,M,USA,Oregon,Individual,Home,No,Website,3,1122587.7,1168.3366666666668,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1226,37,M,USA,Utah,Individual,Home,No,Website,3,972596.1300000001,1082.8966666666668,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1227,39,M,USA,Colorado,Individual,Home,Yes,Agency,4,2151534.73,1676.3825,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1228,72,M,USA,California,Individual,Home,No,Website,3,1058718.77,1124.5,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1229,32,F,UK,Scotland,Individual,Home,Yes,Website,3,1185126.78,1303.4733333333334,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1230,41,M,USA,California,Individual,Home,No,Client,3,759973.15,801.46,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1231,72,F,USA,California,Individual,Home,No,Agency,3,859705.1699999999,922.6666666666666,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1232,37,F,Canada,British Columbia,Individual,Home,No,Website,4,1527373.03,1173.8125,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C1233,47,M,USA,Utah,Individual,Home,No,Website,3,936287.8,1078.7866666666666,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1234,69,F,USA,Colorado,Individual,Investment,No,Website,4,1463190.28,1278.045,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1235,69,M,USA,Arizona,Individual,Home,No,Website,4,1271344.1099999999,1025.3225,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1236,54,M,USA,Arizona,Individual,Home,Yes,Website,4,1747766.02,1415.4825,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1237,83,F,UK,Wales,Individual,Investment,Yes,Website,3,688233.74,775.5666666666666,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1238,80,M,USA,Nevada,Individual,Home,Yes,Agency,4,1648873.57,1343.6575,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1239,73,F,USA,Oregon,Individual,Home,No,Agency,4,1457041.08,1114.2125,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1240,42,F,USA,Nevada,Individual,Investment,Yes,Website,3,1018594.4400000001,1104.51,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1241,53,F,USA,California,Individual,Home,No,Agency,4,1157084.5899999999,948.835,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1242,65,M,USA,California,Individual,Home,Yes,Website,3,1055842.78,1138.4233333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1243,78,M,USA,Colorado,Individual,Home,No,Website,4,1419502.04,1246.6175,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1244,34,M,USA,Utah,Individual,Investment,Yes,Website,3,1438309.93,1513.17,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1245,63,M,USA,California,Individual,Home,Yes,Agency,3,1422519.51,1529.4633333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1246,83,F,Canada,Alberta,Individual,Home,No,Agency,3,859984.47,980.8699999999999,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1247,69,F,USA,Nevada,Individual,Investment,No,Website,4,1774416.3199999998,1489.73,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1248,50,F,USA,Arizona,Individual,Home,No,Agency,3,786895.89,899.62,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1249,55,F,USA,California,Individual,Investment,No,Website,4,1289938.6400000001,1146.0149999999999,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1250,76,M,USA,Nevada,Individual,Home,No,Agency,3,1582661.61,1674.54,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1251,51,M,USA,Texas,Individual,Investment,No,Website,4,1246714.37,967.0,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1252,64,F,USA,Arizona,Individual,Home,Yes,Website,3,1137673.55,1221.6766666666665,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1253,35,M,USA,California,Individual,Home,No,Agency,3,767162.2200000001,814.3533333333334,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1254,70,M,USA,California,Individual,Home,Yes,Agency,4,1604050.8800000001,1279.9,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1255,27,M,USA,California,Individual,Home,No,Agency,4,1105130.19,942.035,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1256,54,F,USA,California,Company,Investment,No,Agency,3,1227293.02,1357.1933333333334,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1257,35,M,USA,California,Individual,Home,Yes,Agency,3,850550.13,893.3766666666667,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1258,57,F,USA,Nevada,Individual,Home,No,Website,4,1015636.19,821.355,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1259,55,M,USA,California,Individual,Investment,Yes,Agency,4,1256766.51,1004.1575,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1260,34,F,USA,California,Individual,Home,No,Agency,4,1633449.34,1423.1725,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1261,50,M,USA,Utah,Individual,Home,No,Client,3,1491163.72,1504.28,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1262,76,F,USA,California,Individual,Investment,No,Agency,3,961425.37,1077.3233333333335,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1263,75,M,USA,California,Individual,Investment,No,Agency,4,1975384.2000000002,1602.67,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1264,27,F,USA,California,Individual,Investment,No,Agency,3,1287173.46,1452.2633333333333,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1265,83,M,USA,Washington,Individual,Home,Yes,Agency,3,1070432.96,1325.71,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1266,74,M,UK,England,Individual,Home,No,Website,4,1204291.73,1101.9875,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1267,61,F,USA,Colorado,Individual,Home,Yes,Website,3,1399933.8800000001,1529.4633333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1268,31,F,UK,Northern Ireland,Individual,Investment,Yes,Website,3,968928.25,1003.3133333333334,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1269,62,M,USA,California,Individual,Home,No,Website,3,1046535.0,1169.0466666666669,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1270,48,F,USA,Texas,Individual,Home,No,Agency,3,1310435.53,1465.92,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1271,34,M,USA,California,Individual,Home,Yes,Agency,4,1296911.85,1040.5175,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1272,85,M,France,Occitanie,Individual,Home,Yes,Website,3,778830.7999999999,899.62,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1273,58,M,Canada,Alberta,Individual,Home,No,Website,3,1462080.32,1592.1233333333332,5.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C1274,47,F,USA,California,Individual,Investment,Yes,Website,3,1038831.8500000001,1193.7733333333333,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1275,57,F,USA,Georgia,Individual,Investment,No,Website,4,1737593.0,1312.8225,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1276,86,M,Australia,Victoria,Individual,Home,Yes,Agency,3,1635917.97,1754.9366666666667,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C1277,45,F,USA,California,Individual,Investment,No,Agency,3,1270250.68,1267.4066666666668,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1278,29,M,USA,Utah,Individual,Home,No,Website,3,685587.81,791.0400000000001,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1279,83,M,USA,California,Individual,Home,Yes,Website,3,1278123.59,1366.5633333333335,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1280,73,M,USA,Texas,Individual,Home,Yes,Website,3,1295836.68,1445.2933333333333,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1281,28,F,Canada,Manitoba,Individual,Investment,Yes,Website,3,889312.14,899.9899999999999,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1282,30,F,USA,Colorado,Individual,Investment,Yes,Agency,4,1302998.6,1155.47,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1283,81,F,USA,New York,Individual,Home,No,Agency,4,1479050.94,1185.59,3.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",High Investment"
"C1284,71,M,USA,California,Individual,Home,No,Website,4,1443865.51,1111.6475,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1285,72,M,USA,Utah,Individual,Home,Yes,Website,3,1609592.58,1680.5266666666666,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1286,63,M,USA,California,Individual,Home,No,Agency,3,1203306.91,1192.5933333333332,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1287,28,F,USA,California,Individual,Investment,No,Website,3,843581.37,901.6266666666667,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1288,85,M,Belgium,Wallonia,Individual,Home,No,Agency,3,971136.6900000001,1155.4633333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1289,53,M,Mexico,Jalisco,Individual,Investment,Yes,Agency,4,1076161.8599999999,854.58,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1290,53,F,USA,Washington,Individual,Home,Yes,Website,4,1332432.9100000001,1195.1875,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1291,43,M,USA,California,Individual,Investment,Yes,Website,3,1123403.46,1240.6066666666666,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1292,49,M,USA,Texas,Individual,Investment,Yes,Website,4,1099365.94,1000.415,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1293,54,F,USA,California,Individual,Home,No,Agency,4,1853570.08,1552.15,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1294,63,M,Canada,Ontario,Individual,Investment,Yes,Agency,3,1220533.28,1371.6133333333335,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1295,34,F,USA,California,Individual,Investment,Yes,Website,4,1478836.57,1202.2649999999999,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1296,63,M,USA,Virginia,Individual,Home,No,Website,3,1025127.71,1089.46,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1297,43,M,Germany,Berlin,Company,Home,No,Website,3,1169866.19,1267.4066666666668,5.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1298,58,F,USA,California,Individual,Home,No,Agency,4,1571360.11,1276.8225,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1299,82,F,USA,California,Individual,Investment,No,Website,3,1296600.42,1440.1933333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1300,65,F,USA,California,Individual,Home,No,Website,3,1428770.88,1451.5366666666669,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1301,71,M,USA,Virginia,Individual,Home,No,Agency,3,742139.88,851.8699999999999,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1302,30,M,USA,Arizona,Individual,Investment,No,Website,4,1709532.6,1486.3274999999999,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1303,64,M,USA,Arizona,Individual,Home,Yes,Website,3,979418.98,1106.3533333333332,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1304,41,F,USA,California,Individual,Investment,No,Website,3,965747.81,1049.3799999999999,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1305,48,F,USA,Georgia,Individual,Home,No,Website,4,1034190.9,853.07,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1306,78,F,USA,Washington,Individual,Home,No,Website,3,967094.76,1090.7733333333333,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1307,33,F,USA,Colorado,Individual,Home,No,Agency,3,920439.02,1012.96,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1308,26,M,USA,California,Individual,Investment,No,Agency,4,1363559.13,1042.1975,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1309,27,M,USA,California,Individual,Home,No,Website,3,1460171.4100000001,1674.54,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1310,71,F,USA,New York,Individual,Home,No,Agency,4,1244334.1400000001,1077.195,5.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Medium Investment"
"C1311,86,M,UK,England,Individual,Home,Yes,Client,3,1352275.6400000001,1330.2166666666667,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C1312,84,M,USA,New York,Individual,Home,No,Website,3,786877.06,801.46,5.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Low Investment"
"C1313,54,F,Australia,Western Australia,Individual,Investment,No,Website,3,997579.61,1138.4233333333334,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C1314,62,F,USA,Arizona,Individual,Home,No,Website,3,803329.23,1037.11,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1315,78,M,USA,Colorado,Individual,Home,No,Agency,3,1066308.48,1136.21,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1316,33,F,USA,Colorado,Individual,Home,Yes,Website,4,1238162.97,1052.8325,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1317,53,M,USA,Utah,Company,Home,Yes,Website,3,1315200.12,1460.493333333333,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1318,83,M,USA,Texas,Individual,Home,No,Website,4,1423923.98,1169.615,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1319,72,F,USA,Florida,Individual,Home,Yes,Client,4,1424704.13,1227.645,3.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C1320,57,M,USA,California,Individual,Investment,No,Website,3,1077693.04,1129.1766666666665,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1321,36,M,USA,Colorado,Individual,Investment,No,Client,3,787847.37,853.8133333333334,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1322,32,F,USA,California,Individual,Home,No,Agency,3,1094026.3399999999,1255.1200000000001,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1323,63,M,USA,Utah,Individual,Home,No,Website,4,1180654.6,975.4225,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1324,34,M,USA,Arizona,Individual,Investment,Yes,Agency,3,1323306.51,1471.6200000000001,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1325,52,M,Canada,Alberta,Individual,Home,Yes,Agency,4,1380292.56,1098.1675,5.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C1326,82,M,USA,Colorado,Individual,Investment,No,Website,4,1489578.01,1239.145,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1327,33,F,USA,California,Individual,Home,Yes,Website,3,664017.81,775.5666666666666,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1328,70,F,USA,Washington,Individual,Home,No,Website,4,1337283.29,1173.8125,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1329,58,M,USA,California,Individual,Investment,Yes,Agency,3,1041797.56,1127.1499999999999,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1330,51,F,USA,Colorado,Individual,Investment,No,Agency,4,835096.87,699.545,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1331,40,F,USA,California,Individual,Investment,No,Agency,3,1047958.11,1113.29,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1332,31,M,USA,Washington,Individual,Investment,Yes,Agency,3,1227353.63,1350.4933333333333,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1333,38,M,USA,Nevada,Individual,Investment,Yes,Website,4,1364310.45,1146.9925,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1334,61,F,USA,California,Individual,Home,Yes,Agency,4,1906641.78,1552.15,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1335,44,F,USA,Oregon,Individual,Investment,Yes,Website,3,1001510.5800000001,1070.1933333333334,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1336,78,F,USA,California,Individual,Home,No,Client,4,1371591.4,1182.3725,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1337,73,F,USA,California,Individual,Investment,No,Website,4,1310989.71,1073.905,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1338,58,F,USA,California,Individual,Home,Yes,Website,3,1096818.64,1169.0466666666669,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C1339,65,M,USA,Nevada,Company,Home,Yes,Website,4,1532340.63,1338.9,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1340,38,M,USA,Colorado,Company,Home,No,Website,4,1746049.93,1421.4650000000001,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C1341,74,F,USA,Colorado,Individual,Home,Yes,Website,3,756694.8300000001,952.2633333333333,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C1342,62,F,USA,California,Individual,Home,Yes,Agency,3,922722.19,1003.3133333333334,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
